,level_0,index,Unnamed: 0.1,Unnamed: 0,osmid,lat,long,CLARA_ID,BG_ID,population,CLARA_count,tt_min_ems,tt_second_ems,under_4_ems,under_10_ems,min_ems_id,min_ems_lat,min_ems_long,min_ems_name,second_ems_id,second_ems_lat,second_ems_long,second_ems_name,tt_min_fire,tt_second_fire,under_9_fire,under_14_fire,min_fire_id,min_fire_lat,min_fire_long,min_fire_name,second_fire_id,second_fire_lat,second_fire_long,second_fire_name,Community,tt_min_daycare,tt_second_daycare,under_15_daycare,min_daycare_id,min_daycare_lat,min_daycare_long,min_daycare_name,second_daycare_id,second_daycare_lat,second_daycare_long,second_daycare_name,tt_min_school,tt_second_school,under_15_school,min_school_id,min_school_lat,min_school_long,min_school_name,second_school_id,second_school_lat,second_school_long,second_school_name,tt_min_high_school,tt_second_high_school,under_15_high_school,min_high_school_id,min_high_school_lat,min_high_school_long,min_high_school_name,second_high_school_id,second_high_school_lat,second_high_school_long,second_high_school_name,tt_min_hospital,tt_second_hospital,under_30_hospital,min_hospital_id,min_hospital_lat,min_hospital_long,min_hospital_name,second_hospital_id,second_hospital_lat,second_hospital_long,second_hospital_name,tt_min_dialysis,tt_second_dialysis,under_30_dialysis,min_dialysis_id,min_dialysis_lat,min_dialysis_long,min_dialysis_name,second_dialysis_id,second_dialysis_lat,second_dialysis_long,second_dialysis_name,tt_min_trauma,tt_second_trauma,under_60_trauma,min_trauma_id,min_trauma_lat,min_trauma_long,min_trauma_name,second_trauma_id,second_trauma_lat,second_trauma_long,second_trauma_name,Shape_Area,tt_min_grocery,tt_second_grocery,under_15_grocery,min_grocery_id,min_grocery_lat,min_grocery_long,min_grocery_name,second_grocery_id,second_grocery_lat,second_grocery_long,second_grocery_name
1245,952,952,952,952,124077695,30.4811804,-90.1044369,107919,{'221030405011'},15.0,1.0,51.39999999999999,110.0,5,5,15223,30.47959718,-90.09797242,COVINGTON VOLUNTEER FIRE DEPARTMENT,15685,30.49612716,-90.09997105,ACADIAN AMBULANCE SERVICE INCORPORATED - COVINGTON NORTH STATION,51.39999999999999,139.20000000000002,7,7,10904,30.47962188703816,-90.09802246,Covington Fire Department,42810,30.47987255010596,-90.08276375,Saint Tammany Parish Fire District 12 Headquarters Station 124,Mandeville,28.9,49.3,5,50874,30.4764161,-90.1070059,K.I.D.S. LEARNING CENTER,51437,30.47566,-90.1002,LITTLE OAK PRESCHOOL,82.1,90.0,5,20192,30.48690687,-90.10615291,PINE VIEW MIDDLE SCHOOL,60452,30.47302472,-90.10441029,WILLIAM PITCHER JUNIOR HIGH SCHOOL,160.3,654.1,4,38869,30.49406754,-90.13243711,COVINGTON HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,82.10000000000001,276.0999999999999,5,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,7971,30.45843446,-90.13503711,REGENCY HOSPITAL OF COVINGTON,174.9,206.89999999999995,5,7000,30.4966,-90.1151,DaVita Covington Trace Dialysis,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,82.10000000000001,494.0,2,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,22.5,22.8,5,1204,30.479859,-90.107001,Georgia's English Kitchen-Gdn,1208,30.478086,-90.107298,Giovanna's Bakery
1246,953,953,953,953,124077696,30.482042,-90.103797,107622,{'221030405011'},45.0,2.0,45.69999999999999,104.3,5,5,15223,30.47959718,-90.09797242,COVINGTON VOLUNTEER FIRE DEPARTMENT,15685,30.49612716,-90.09997105,ACADIAN AMBULANCE SERVICE INCORPORATED - COVINGTON NORTH STATION,45.69999999999999,144.9,7,7,10904,30.47962188703816,-90.09802246,Covington Fire Department,42810,30.47987255010596,-90.08276375,Saint Tammany Parish Fire District 12 Headquarters Station 124,Mandeville,34.6,46.0,5,50874,30.4764161,-90.1070059,K.I.D.S. LEARNING CENTER,50760,30.4880602,-90.1001978,CIRCLE OF LOVE DAYCARE,76.39999999999999,95.7,5,20192,30.48690687,-90.10615291,PINE VIEW MIDDLE SCHOOL,60452,30.47302472,-90.10441029,WILLIAM PITCHER JUNIOR HIGH SCHOOL,166.0,659.8000000000001,4,38869,30.49406754,-90.13243711,COVINGTON HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,87.80000000000001,281.7999999999999,5,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,7971,30.45843446,-90.13503711,REGENCY HOSPITAL OF COVINGTON,169.20000000000002,212.6,5,7000,30.4966,-90.1151,DaVita Covington Trace Dialysis,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,87.80000000000001,499.7,2,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,28.2,28.5,5,1204,30.479859,-90.107001,Georgia's English Kitchen-Gdn,1208,30.478086,-90.107298,Giovanna's Bakery
1247,953,953,953,953,124077696,30.482042,-90.103797,107820,{'221030405011'},45.0,2.0,45.69999999999999,104.3,5,5,15223,30.47959718,-90.09797242,COVINGTON VOLUNTEER FIRE DEPARTMENT,15685,30.49612716,-90.09997105,ACADIAN AMBULANCE SERVICE INCORPORATED - COVINGTON NORTH STATION,45.69999999999999,144.9,7,7,10904,30.47962188703816,-90.09802246,Covington Fire Department,42810,30.47987255010596,-90.08276375,Saint Tammany Parish Fire District 12 Headquarters Station 124,Mandeville,34.6,46.0,5,50874,30.4764161,-90.1070059,K.I.D.S. LEARNING CENTER,50760,30.4880602,-90.1001978,CIRCLE OF LOVE DAYCARE,76.39999999999999,95.7,5,20192,30.48690687,-90.10615291,PINE VIEW MIDDLE SCHOOL,60452,30.47302472,-90.10441029,WILLIAM PITCHER JUNIOR HIGH SCHOOL,166.0,659.8000000000001,4,38869,30.49406754,-90.13243711,COVINGTON HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,87.80000000000001,281.7999999999999,5,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,7971,30.45843446,-90.13503711,REGENCY HOSPITAL OF COVINGTON,169.20000000000002,212.6,5,7000,30.4966,-90.1151,DaVita Covington Trace Dialysis,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,87.80000000000001,499.7,2,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,28.2,28.5,5,1204,30.479859,-90.107001,Georgia's English Kitchen-Gdn,1208,30.478086,-90.107298,Giovanna's Bakery
1248,954,954,954,954,124077697,30.4829066,-90.103122,107819,{'221030405011'},11.0,1.0,39.89999999999999,98.5,5,5,15223,30.47959718,-90.09797242,COVINGTON VOLUNTEER FIRE DEPARTMENT,15685,30.49612716,-90.09997105,ACADIAN AMBULANCE SERVICE INCORPORATED - COVINGTON NORTH STATION,39.89999999999999,145.99999999999997,7,7,10904,30.47962188703816,-90.09802246,Covington Fire Department,42810,30.47987255010596,-90.08276375,Saint Tammany Parish Fire District 12 Headquarters Station 124,Mandeville,40.2,40.4,5,50760,30.4880602,-90.1001978,CIRCLE OF LOVE DAYCARE,50874,30.4764161,-90.1070059,K.I.D.S. LEARNING CENTER,70.6,100.2,5,20192,30.48690687,-90.10615291,PINE VIEW MIDDLE SCHOOL,48305,30.49363173,-90.09816092,E. E. LYON ELEMENTARY SCHOOL,171.8,661.9000000000001,4,38869,30.49406754,-90.13243711,COVINGTON HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,93.6,287.5999999999999,5,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,7971,30.45843446,-90.13503711,REGENCY HOSPITAL OF COVINGTON,163.4,218.39999999999995,5,7000,30.4966,-90.1151,DaVita Covington Trace Dialysis,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,93.6,501.8,2,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,34.0,34.3,5,1204,30.479859,-90.107001,Georgia's English Kitchen-Gdn,1208,30.478086,-90.107298,Giovanna's Bakery
1249,955,955,955,955,124077712,30.481637,-90.098762,107303,{'221030405011'},5.0,3.0,26.6,119.5,5,5,15223,30.47959718,-90.09797242,COVINGTON VOLUNTEER FIRE DEPARTMENT,15685,30.49612716,-90.09997105,ACADIAN AMBULANCE SERVICE INCORPORATED - COVINGTON NORTH STATION,26.6,123.8,7,7,10904,30.47962188703816,-90.09802246,Covington Fire Department,42810,30.47987255010596,-90.08276375,Saint Tammany Parish Fire District 12 Headquarters Station 124,Mandeville,51.1,56.5,5,50872,30.4768106,-90.1002937,FIRST UNITED METHODIST CHURCH LITTLE SCHOOL,51437,30.47566,-90.1002,LITTLE OAK PRESCHOOL,96.2,97.2,5,20192,30.48690687,-90.10615291,PINE VIEW MIDDLE SCHOOL,60452,30.47302472,-90.10441029,WILLIAM PITCHER JUNIOR HIGH SCHOOL,208.3,639.4,4,38869,30.49406754,-90.13243711,COVINGTON HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,130.1,324.0999999999999,5,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,7971,30.45843446,-90.13503711,REGENCY HOSPITAL OF COVINGTON,189.0,254.89999999999992,5,7000,30.4966,-90.1151,DaVita Covington Trace Dialysis,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,130.1,479.3,2,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,70.19999999999999,70.5,5,871,30.475701,-90.093888,Cupcake Concept,1204,30.479859,-90.107001,Georgia's English Kitchen-Gdn
1250,955,955,955,955,124077712,30.481637,-90.098762,107821,{'221030405011'},5.0,3.0,26.6,119.5,5,5,15223,30.47959718,-90.09797242,COVINGTON VOLUNTEER FIRE DEPARTMENT,15685,30.49612716,-90.09997105,ACADIAN AMBULANCE SERVICE INCORPORATED - COVINGTON NORTH STATION,26.6,123.8,7,7,10904,30.47962188703816,-90.09802246,Covington Fire Department,42810,30.47987255010596,-90.08276375,Saint Tammany Parish Fire District 12 Headquarters Station 124,Mandeville,51.1,56.5,5,50872,30.4768106,-90.1002937,FIRST UNITED METHODIST CHURCH LITTLE SCHOOL,51437,30.47566,-90.1002,LITTLE OAK PRESCHOOL,96.2,97.2,5,20192,30.48690687,-90.10615291,PINE VIEW MIDDLE SCHOOL,60452,30.47302472,-90.10441029,WILLIAM PITCHER JUNIOR HIGH SCHOOL,208.3,639.4,4,38869,30.49406754,-90.13243711,COVINGTON HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,130.1,324.0999999999999,5,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,7971,30.45843446,-90.13503711,REGENCY HOSPITAL OF COVINGTON,189.0,254.89999999999992,5,7000,30.4966,-90.1151,DaVita Covington Trace Dialysis,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,130.1,479.3,2,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,70.19999999999999,70.5,5,871,30.475701,-90.093888,Cupcake Concept,1204,30.479859,-90.107001,Georgia's English Kitchen-Gdn
1251,955,955,955,955,124077712,30.481637,-90.098762,107917,{'221030405011'},5.0,3.0,26.6,119.5,5,5,15223,30.47959718,-90.09797242,COVINGTON VOLUNTEER FIRE DEPARTMENT,15685,30.49612716,-90.09997105,ACADIAN AMBULANCE SERVICE INCORPORATED - COVINGTON NORTH STATION,26.6,123.8,7,7,10904,30.47962188703816,-90.09802246,Covington Fire Department,42810,30.47987255010596,-90.08276375,Saint Tammany Parish Fire District 12 Headquarters Station 124,Mandeville,51.1,56.5,5,50872,30.4768106,-90.1002937,FIRST UNITED METHODIST CHURCH LITTLE SCHOOL,51437,30.47566,-90.1002,LITTLE OAK PRESCHOOL,96.2,97.2,5,20192,30.48690687,-90.10615291,PINE VIEW MIDDLE SCHOOL,60452,30.47302472,-90.10441029,WILLIAM PITCHER JUNIOR HIGH SCHOOL,208.3,639.4,4,38869,30.49406754,-90.13243711,COVINGTON HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,130.1,324.0999999999999,5,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,7971,30.45843446,-90.13503711,REGENCY HOSPITAL OF COVINGTON,189.0,254.89999999999992,5,7000,30.4966,-90.1151,DaVita Covington Trace Dialysis,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,130.1,479.3,2,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,70.19999999999999,70.5,5,871,30.475701,-90.093888,Cupcake Concept,1204,30.479859,-90.107001,Georgia's English Kitchen-Gdn
1252,956,956,956,956,124077854,30.4249762,-90.1180095,71461,{'221030406012'},26.0,1.0,239.6,470.4,1,2,15630,30.43994462,-90.14534424,SAINT TAMMANY VOLUNTEER FIRE PROTECTION DISTRICT 2 STATION 23,15300,30.467105,-90.15096088,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT 13 STATION 2,239.6,408.7000000000001,3,7,25834,30.43999162592268,-90.14526219,Saint Tammany Parish Fire District 2 Station 23,42949,30.403718989649512,-90.15658907,Saint Tammany Parish Fire District 2 Station 21,Mandeville,301.69999999999993,673.5999999999999,5,50860,30.42668,-90.15675,PLANET KIDS ACADEMY,50878,30.44313,-90.089191,PARK PLACE LEARNING CENTER,338.7999999999999,372.2000000000001,5,70505,30.43440035,-90.16823858,MADISONVILLE ELEMENTARY SCHOOL,59661,30.41167542,-90.15915086,MADISONVILLE JUNIOR HIGH SCHOOL,686.8999999999999,738.2,3,38869,30.49406754,-90.13243711,COVINGTON HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,457.0999999999999,520.0999999999999,5,7971,30.45843446,-90.13503711,REGENCY HOSPITAL OF COVINGTON,2769,30.45570915,-90.137591,COVINGTON BEHAVIORAL HEALTH,354.99999999999983,354.99999999999983,5,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,277,30.4573,-90.1351,FMCNA - PONTCHARTRAIN KIDNEY CTR,491.5999999999998,594.2,2,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,300.3999999999999,300.3999999999999,5,2121,30.440664,-90.142605,Pantry Inc,609,30.440664,-90.142605,Circle K
1253,957,957,957,957,124078334,30.3753722,-90.0766353,72837,{'221030413001'},8.0,1.0,119.90000000000002,154.4,2,5,15221,30.36095643,-90.06293451,SAINT TAMMANY FIRE DISTRICT STATION 4,15859,30.3961164,-90.09431067,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT 4 STATION 2,119.90000000000002,154.4,6,7,26107,30.361054122178256,-90.0629556,Saint Tammany Parish Fire District 4 Station 41,25781,30.396089303643738,-90.09431907,Saint Tammany Parish Fire District 4 Station 42,Mandeville,58.6,101.1,5,51411,30.3669239,-90.0696574,TENDER YEARS CHILD DEVELOPMENT CENTER,50841,30.362154,-90.0725781,PLAY AND LEARN NORTHSHORE ACADEMY,69.69999999999999,115.5,5,32831,30.36543564,-90.07463679,MANDEVILLE JUNIOR HIGH SCHOOL,36594,30.36723833,-90.08063979,MANDEVILLE ELEMENTARY SCHOOL,262.6,361.8,5,70504,30.38132386,-90.10168363,MANDEVILLE HIGH SCHOOL,79733,30.34739933,-90.01817105,METHODIST HOME FOR CHILDREN OF GREATER NEW ORLEANS,236.90000000000003,250.2,5,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2730,30.40822356,-90.08211407,AVALA,515.9000000000001,563.9,5,6807,30.4099,-90.1599,FKC - TCHEFUNCTE RIVER,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,236.90000000000003,699.1000000000003,2,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,,40.6,57.6,5,2082,30.368871,-90.0735525,On the Run,3043,30.372525,-90.077319,Walmart Bakery
1254,958,958,958,958,124078581,30.391356,-90.0826701,83451,"{'221030412082', '221030403034'}",3.0,2.0,60.8,213.5,2,5,15859,30.3961164,-90.09431067,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT 4 STATION 2,15221,30.36095643,-90.06293451,SAINT TAMMANY FIRE DISTRICT STATION 4,60.8,213.5,7,7,25781,30.396089303643738,-90.09431907,Saint Tammany Parish Fire District 4 Station 42,26107,30.361054122178256,-90.0629556,Saint Tammany Parish Fire District 4 Station 41,Mandeville,25.4,43.3,5,50817,30.394291,-90.083691,ST. TIMOTHY PRESCHOOL,51410,30.3956,-90.087551,"THE CHILDREN'S CHALET, INC.",173.1,200.7,5,32831,30.36543564,-90.07463679,MANDEVILLE JUNIOR HIGH SCHOOL,54551,30.38912497,-90.10209719,TCHEFUNCTE MIDDLE SCHOOL,266.0,379.5999999999999,5,70504,30.38132386,-90.10168363,MANDEVILLE HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,140.1,153.4,5,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2730,30.40822356,-90.08211407,AVALA,419.1,467.0999999999999,5,6807,30.4099,-90.1599,FKC - TCHEFUNCTE RIVER,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,140.1,602.3,2,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,,46.0,63.3,5,2880,30.395691,-90.090486,Tienda La Latina La Mexican,3187,30.390543,-90.086067,Whole Foods Market
1255,958,958,958,958,124078581,30.391356,-90.0826701,123757,"{'221030412082', '221030403034'}",3.0,2.0,60.8,213.5,2,5,15859,30.3961164,-90.09431067,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT 4 STATION 2,15221,30.36095643,-90.06293451,SAINT TAMMANY FIRE DISTRICT STATION 4,60.8,213.5,7,7,25781,30.396089303643738,-90.09431907,Saint Tammany Parish Fire District 4 Station 42,26107,30.361054122178256,-90.0629556,Saint Tammany Parish Fire District 4 Station 41,Mandeville,25.4,43.3,5,50817,30.394291,-90.083691,ST. TIMOTHY PRESCHOOL,51410,30.3956,-90.087551,"THE CHILDREN'S CHALET, INC.",173.1,200.7,5,32831,30.36543564,-90.07463679,MANDEVILLE JUNIOR HIGH SCHOOL,54551,30.38912497,-90.10209719,TCHEFUNCTE MIDDLE SCHOOL,266.0,379.5999999999999,5,70504,30.38132386,-90.10168363,MANDEVILLE HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,140.1,153.4,5,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2730,30.40822356,-90.08211407,AVALA,419.1,467.0999999999999,5,6807,30.4099,-90.1599,FKC - TCHEFUNCTE RIVER,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,140.1,602.3,2,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,,46.0,63.3,5,2880,30.395691,-90.090486,Tienda La Latina La Mexican,3187,30.390543,-90.086067,Whole Foods Market
1256,959,959,959,959,124078849,30.4644726,-90.0837336,25624,{'221030406052'},2.0,1.0,20.1,89.8,5,5,15651,30.46558328,-90.08166857,ACADIAN AMBULANCE SERVICE INCORPORATED - COVINGTON EAST STATION,15314,30.47941362,-90.08201688,SAINT TAMMANY PARISH FIRE DISTRICT 12,89.8,152.5,7,7,42810,30.47987255010596,-90.08276375,Saint Tammany Parish Fire District 12 Headquarters Station 124,10904,30.47962188703816,-90.09802246,Covington Fire Department,Mandeville,76.0,123.7,5,50876,30.4780547,-90.08614,"APPLETREE ACADEMY, INC.",51431,30.45277,-90.07615,LITTLE FOOTPRINTS SCHOOLHOUSE LLC,187.6,192.9,5,60452,30.47302472,-90.10441029,WILLIAM PITCHER JUNIOR HIGH SCHOOL,48305,30.49363173,-90.09816092,E. E. LYON ELEMENTARY SCHOOL,321.9,484.7,5,38869,30.49406754,-90.13243711,COVINGTON HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,172.4,243.7,5,2857,30.44740542,-90.07312565,PAM SPECIALTY HOSPITAL OF COVINGTON,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,279.49999999999994,287.00000000000006,5,7000,30.4966,-90.1151,DaVita Covington Trace Dialysis,6951,30.4827,-90.0422,FKC - ABITA,243.7,324.6,2,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,0.0,49.7,5,2029,30.463866,-90.0846225,Nonna Randazzo's,2255,30.459186,-90.081495,Racetrac
1257,960,960,960,960,124078852,30.4634433,-90.0833326,25079,{'221030406052'},1.0,1.0,26.1,95.8,5,5,15651,30.46558328,-90.08166857,ACADIAN AMBULANCE SERVICE INCORPORATED - COVINGTON EAST STATION,15314,30.47941362,-90.08201688,SAINT TAMMANY PARISH FIRE DISTRICT 12,95.8,158.5,7,7,42810,30.47987255010596,-90.08276375,Saint Tammany Parish Fire District 12 Headquarters Station 124,10904,30.47962188703816,-90.09802246,Covington Fire Department,Mandeville,81.99999999999999,129.70000000000002,5,50876,30.4780547,-90.08614,"APPLETREE ACADEMY, INC.",51431,30.45277,-90.07615,LITTLE FOOTPRINTS SCHOOLHOUSE LLC,193.6,198.9,5,60452,30.47302472,-90.10441029,WILLIAM PITCHER JUNIOR HIGH SCHOOL,48305,30.49363173,-90.09816092,E. E. LYON ELEMENTARY SCHOOL,327.9,490.7,5,38869,30.49406754,-90.13243711,COVINGTON HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,178.4,249.7,5,2857,30.44740542,-90.07312565,PAM SPECIALTY HOSPITAL OF COVINGTON,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,285.49999999999994,293.0,5,7000,30.4966,-90.1151,DaVita Covington Trace Dialysis,6951,30.4827,-90.0422,FKC - ABITA,249.7,330.6,2,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,6.0,55.7,5,2029,30.463866,-90.0846225,Nonna Randazzo's,2255,30.459186,-90.081495,Racetrac
1258,961,961,961,961,124079370,30.459098,-90.1667582,25746,{'221030404002'},20.0,1.0,189.7,420.50000000000006,1,5,15300,30.467105,-90.15096088,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT 13 STATION 2,15630,30.43994462,-90.14534424,SAINT TAMMANY VOLUNTEER FIRE PROTECTION DISTRICT 2 STATION 23,189.7,420.50000000000006,3,7,26776,30.46705227527489,-90.15089349,Saint Tammany Parish Fire District 13 Goodbee Volunteer Fire Station,25834,30.43999162592268,-90.14526219,Saint Tammany Parish Fire District 2 Station 23,Mandeville,359.5000000000001,375.50000000000006,5,50875,30.46491,-90.194332,TABBI'S HOUSE EARLY LEARNING CENTER,50873,30.45774,-90.128682,HOLY TRINITY LUTHERAN CHURCH AND SCHOOL,471.19999999999993,531.0,5,70505,30.43440035,-90.16823858,MADISONVILLE ELEMENTARY SCHOOL,60452,30.47302472,-90.10441029,WILLIAM PITCHER JUNIOR HIGH SCHOOL,653.5000000000001,669.6,3,38869,30.49406754,-90.13243711,COVINGTON HIGH SCHOOL,54561,30.50250546,-90.24488544,FLORIDA PARISHES JUVENILE DETENTION CNTR.,372.50000000000006,386.80000000000007,5,7971,30.45843446,-90.13503711,REGENCY HOSPITAL OF COVINGTON,2769,30.45570915,-90.137591,COVINGTON BEHAVIORAL HEALTH,352.3,352.3,5,277,30.4573,-90.1351,FMCNA - PONTCHARTRAIN KIDNEY CTR,6620,30.4564,-90.1337,DAVITA - DIALYSIS SYSTEMS OF COVINGTON,458.2000000000001,688.1,2,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,242.8,257.1,5,2417,30.46617,-90.1802295,Rouses Market,932,30.468141,-90.184077,Diaz Market
1259,962,962,962,962,124079393,30.4768164,-90.0919389,107608,{'221030405012'},7.0,1.0,51.900000000000006,67.3,4,5,15314,30.47941362,-90.08201688,SAINT TAMMANY PARISH FIRE DISTRICT 12,15223,30.47959718,-90.09797242,COVINGTON VOLUNTEER FIRE DEPARTMENT,51.900000000000006,67.3,7,7,42810,30.47987255010596,-90.08276375,Saint Tammany Parish Fire District 12 Headquarters Station 124,10904,30.47962188703816,-90.09802246,Covington Fire Department,Mandeville,38.3,52.0,5,50876,30.4780547,-90.08614,"APPLETREE ACADEMY, INC.",51437,30.47566,-90.1002,LITTLE OAK PRESCHOOL,92.7,154.40000000000003,5,60452,30.47302472,-90.10441029,WILLIAM PITCHER JUNIOR HIGH SCHOOL,48305,30.49363173,-90.09816092,E. E. LYON ELEMENTARY SCHOOL,227.00000000000003,567.0,4,38869,30.49406754,-90.13243711,COVINGTON HIGH SCHOOL,14097,30.40702426,-90.03740013,FONTAINEBLEAU HIGH SCHOOL,148.79999999999995,254.7,5,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,2857,30.44740542,-90.07312565,PAM SPECIALTY HOSPITAL OF COVINGTON,232.4,249.30000000000004,5,7000,30.4966,-90.1151,DaVita Covington Trace Dialysis,6951,30.4827,-90.0422,FKC - ABITA,148.79999999999995,406.8999999999999,2,2906,30.46866389,-90.11292956,ST. TAMMANY PARISH HOSPITAL,7187,30.41112373,-90.08067651,LAKEVIEW REGIONAL MEDICAL CENTER,,16.400000000000002,41.3,5,871,30.475701,-90.093888,Cupcake Concept,1539,30.47607842,-90.08581341,King Kake King
